event_id,host_id,timestamp,src_ip,dst_ip,dst_port,protocol,bytes_out,bytes_in,inter_event_seconds,proc_name,user,country_code,signed_binary,label
EVT-307321364,HOST-095,2025-02-06 08:22:04,10.210.167.57,52.1.111.47,8080,tcp,4649,13130,566.8581918471436,teams.exe,user114,FR,1,0
EVT-500768588,HOST-088,2025-02-06 11:30:04,10.70.239.152,146.245.239.154,993,tcp,31552,56901,142.47380092458994,chrome.exe,user180,CA,1,0
EVT-521681774,HOST-129,2025-02-07 11:21:20,10.220.209.207,74.177.59.105,443,https,19044,28960,310.084924838115,zoom.exe,user167,CA,1,0
EVT-751610631,HOST-127,2025-02-05 11:32:47,10.91.193.239,109.211.158.7,995,tcp,20625,19180,494.7765343233698,firefox.exe,user093,US,1,0
EVT-234425931,HOST-123,2025-02-04 13:58:43,192.168.81.65,157.244.155.239,8080,tcp,2262,647,,outlook.exe,user012,FR,1,1
EVT-612748466,HOST-012,2025-02-03 16:39:27,192.168.180.87,48.226.19.226,80,tcp,2615,3895,62.03067979066307,unknown.bin,user129,KP,0,1
EVT-435024317,HOST-105,2025-02-04 03:02:23,10.133.20.25,59.63.13.49,993,tcp,1201,40957,51.688328028892364,chrome.exe,user105,FR,1,0
EVT-476740131,HOST-128,2025-02-06 11:05:52,10.135.43.247,74.195.37.166,8443,https,28161,54733,1260.0426147374035,slack.exe,user188,NL,1,0
EVT-767116904,HOST-148,2025-02-04 23:06:10,10.178.35.84,99.2.4.44,995,tcp,1333,12555,775.7155984136947,word.exe,user113,US,1,0
EVT-625289298,HOST-052,2025-02-01 08:15:04,10.120.47.204,130.92.136.183,995,tcp,42201,34053,141.31251024729255,word.exe,user150,CN,1,0
EVT-382232240,HOST-117,2025-02-03 14:31:13,10.135.91.238,26.192.66.179,993,tcp,47286,47079,444.6260913097849,word.exe,user108,DE,1,0
EVT-940479192,HOST-061,2025-02-07 09:34:16,192.168.11.121,111.179.153.190,80,tcp,7592,3329,34.15282187024622,cmd.exe,user110,JP,0,1
EVT-685252489,HOST-025,2025-02-02 11:24:58,192.168.208.177,157.197.74.138,443,https,20711,55675,260.91089847455675,spotify.exe,user065,GB,1,0
EVT-594916324,HOST-051,2025-02-04 07:19:55,10.134.183.120,192.193.89.7,443,https,20774,48913,,zoom.exe,user082,CA,1,0
EVT-767611594,HOST-038,2025-02-06 20:33:32,10.21.162.147,125.11.26.53,8443,https,29273,16542,620.5340162338639,word.exe,user061,JP,1,0
EVT-795978088,HOST-137,2025-02-03 00:46:56,10.222.44.64,144.149.203.252,8080,tcp,42458,23631,1181.3347052769345,outlook.exe,user094,GB,1,0
EVT-608847030,HOST-027,2025-02-05 18:19:45,10.32.222.214,184.158.29.157,8080,tcp,37673,40271,385.63952406384635,excel.exe,user194,US,0,0
EVT-979612415,HOST-020,2025-02-06 11:53:47,10.223.1.32,165.39.233.87,443,https,23624,25236,,spotify.exe,user070,GB,0,0
EVT-107030735,HOST-087,2025-02-03 06:42:38,10.194.254.168,124.62.42.238,993,tcp,40580,23566,1623.9472000406054,slack.exe,user095,BR,1,0
EVT-840729543,HOST-087,2025-02-07 06:28:47,10.242.186.234,131.124.253.110,443,https,20906,51096,866.5995476971376,zoom.exe,user193,IN,1,0
EVT-298433306,HOST-085,2025-02-04 02:58:30,10.6.51.207,222.162.185.218,53,dns,38497,6745,31.23277300918878,word.exe,user031,IN,1,0
EVT-707770540,HOST-023,2025-02-03 01:44:03,192.168.50.193,172.217.210.205,995,tcp,12200,29517,954.3309029220854,excel.exe,user052,US,1,0
EVT-107717807,HOST-075,2025-02-02 13:52:30,10.13.177.167,62.185.206.2,443,https,22703,22768,173.86852750942467,slack.exe,user101,US,1,0
EVT-707397193,HOST-140,2025-02-02 20:47:58,10.106.206.241,107.249.114.237,8443,https,41405,44161,126.41801875564802,word.exe,user084,JP,1,0
EVT-955934619,HOST-014,2025-02-04 22:33:25,10.231.119.220,169.57.46.223,21876,udp,12356,59021,,teams.exe,user070,JP,1,0
EVT-325253845,HOST-120,2025-02-02 13:51:16,192.168.15.70,122.100.173.253,58356,tcp,2913,488,60.1476554904221,meterpreter.exe,user158,US,0,1
EVT-214998872,HOST-019,2025-02-03 12:12:15,10.180.126.159,103.66.168.160,80,tcp,14053,21197,447.90007403792845,onedrive.exe,user102,IN,1,0
EVT-374783082,HOST-036,2025-02-05 23:25:10,10.217.122.109,140.228.206.178,443,https,21584,23645,454.84834594213044,chrome.exe,user074,US,1,0
EVT-288373487,HOST-135,2025-02-07 03:05:47,10.1.83.68,91.156.59.68,443,https,16248,7407,110.03025796270533,outlook.exe,user098,DE,1,0
EVT-872608434,HOST-045,2025-02-05 18:03:22,10.201.231.208,155.130.209.39,53,dns,33135,53341,453.16857439057094,excel.exe,user180,JP,1,0
EVT-842643953,HOST-079,2025-02-04 16:45:53,10.79.87.11,166.149.225.24,8443,https,37781,18191,520.5409008214325,slack.exe,user200,FR,0,0
EVT-818432077,HOST-058,2025-02-05 20:57:20,192.168.62.33,202.83.187.45,993,tcp,43057,19677,1137.4900747934182,excel.exe,user050,CA,1,0
EVT-897741147,HOST-093,2025-02-03 21:10:14,10.195.173.27,214.226.68.247,54618,tcp,17825,22700,813.8138208961394,teams.exe,user009,IN,0,0
EVT-855796348,HOST-061,2025-02-02 21:30:19,10.175.158.52,162.157.63.70,53108,tcp,1010,3428,78.02367322769626,rundll32.exe,user007,HK,0,1
EVT-873936776,HOST-067,2025-02-06 05:56:10,10.106.158.131,171.130.33.8,14406,tcp,46550,59529,758.2243010852978,outlook.exe,user091,NL,0,0
EVT-233291747,HOST-123,2025-02-01 22:41:10,192.168.129.240,175.180.212.175,995,tcp,19652,18356,685.4346137256342,chrome.exe,user128,DE,1,0
EVT-135320122,HOST-084,2025-02-07 08:03:25,192.168.81.247,81.204.112.47,443,https,2575,2628,46.57213378808776,regsvr32.exe,user011,HK,0,1
EVT-246603571,HOST-085,2025-02-04 00:00:05,192.168.65.229,206.101.78.130,53,dns,19046,14091,975.1695544536948,outlook.exe,user104,IN,0,0
EVT-690739843,HOST-121,2025-02-06 17:19:35,10.117.30.193,119.187.39.171,8443,https,41723,27610,267.959428120596,excel.exe,user082,CA,1,0
EVT-337205973,HOST-065,2025-02-01 16:36:06,192.168.47.117,195.204.126.146,60434,udp,3847,43263,373.98056169476496,onedrive.exe,user190,US,1,0
EVT-797035499,HOST-124,2025-02-04 11:08:45,10.51.148.197,57.170.50.193,29883,tcp,2044,30227,503.020970951196,slack.exe,user123,CA,1,0
EVT-389081507,HOST-108,2025-02-03 22:53:15,10.99.103.69,77.29.213.5,8443,https,16736,55323,820.7268457709044,firefox.exe,user086,BR,1,0
EVT-235225548,HOST-133,2025-02-03 11:52:56,10.184.189.169,143.49.86.68,8080,tcp,20777,30623,766.8915617842144,excel.exe,user120,CA,1,0
EVT-239228581,HOST-069,2025-02-04 14:00:29,192.168.205.3,134.7.114.104,8080,tcp,38101,46100,162.11327976544305,spotify.exe,user028,NL,1,0
EVT-951171264,HOST-084,2025-02-05 15:14:15,10.26.143.230,96.70.169.188,8080,tcp,23543,27739,318.95525319757456,cmd.exe,user097,US,1,0
EVT-388910584,HOST-020,2025-02-07 14:15:02,10.46.26.247,58.42.178.138,995,tcp,12704,44420,1174.2882524027552,onedrive.exe,user067,HK,1,0
EVT-672343533,HOST-017,2025-02-06 17:14:01,10.129.0.187,59.145.29.195,995,tcp,3840,49384,749.6462239641413,word.exe,user037,US,1,0
EVT-772648044,HOST-017,2025-02-02 14:53:57,10.179.58.45,165.232.19.189,8443,https,40555,58382,205.07645127859013,sliver-client.exe,user080,NL,0,0
EVT-821425070,HOST-095,2025-02-07 20:24:41,10.43.72.66,15.16.72.204,993,tcp,25474,20303,473.2563625716723,excel.exe,user130,FR,0,0
EVT-153484663,HOST-049,2025-02-04 11:43:23,10.83.18.188,36.72.191.155,12030,tcp,47764,33468,157.9496598150391,chrome.exe,user119,US,1,0
EVT-320519354,HOST-044,2025-02-04 04:49:05,192.168.199.127,208.11.219.192,443,https,4108,1752,22.808038210929098,wscript.exe,user196,KP,1,1
EVT-107611562,HOST-091,2025-02-01 01:51:22,10.13.93.140,219.21.248.173,993,tcp,11237,53262,298.47410565826624,teams.exe,user056,DE,1,0
EVT-201166163,HOST-060,2025-02-05 16:15:51,10.36.190.103,27.12.70.9,8080,tcp,13610,6125,442.7603929584337,outlook.exe,user143,US,1,0
EVT-924780084,HOST-021,2025-02-07 04:59:14,10.186.53.213,41.155.195.72,53,dns,20512,2273,1075.9846368287103,zoom.exe,user112,IN,0,0
EVT-549467160,HOST-084,2025-02-03 01:14:28,10.222.2.43,81.235.43.227,80,tcp,7099,5105,,teams.exe,user178,US,1,0
EVT-409445830,HOST-083,2025-02-07 01:42:42,192.168.35.113,135.185.48.24,443,https,215,1506,82.09135941323771,slack.exe,user185,UA,0,1
EVT-266318469,HOST-021,2025-02-01 14:41:37,10.45.120.57,51.176.136.143,80,tcp,39660,16546,256.2545066611881,firefox.exe,user144,GB,1,0
EVT-203556913,HOST-041,2025-02-07 18:25:48,10.235.122.176,220.40.25.195,80,tcp,34622,16325,488.4989856470133,onedrive.exe,user087,CA,1,0
EVT-288080088,HOST-036,2025-02-02 18:30:49,10.71.111.73,116.214.8.110,53,dns,25106,6227,1244.491648693338,slack.exe,user109,US,1,0
EVT-147010780,HOST-105,2025-02-04 08:51:20,192.168.245.77,125.148.254.46,443,https,1387,1142,54.374911650293264,wscript.exe,user133,IR,1,1
EVT-474965019,HOST-038,2025-02-01 02:26:03,10.35.166.45,52.246.205.7,80,tcp,24869,48680,1054.193588013568,word.exe,user164,IN,1,0
EVT-113947997,HOST-005,2025-02-07 06:54:44,192.168.187.220,76.99.173.168,22043,tcp,2894,3989,38.91617430772211,word.exe,user047,IN,0,1
EVT-719847242,HOST-041,2025-02-04 13:35:01,10.188.31.56,167.179.56.151,53,dns,14329,23870,14.829098865883392,teams.exe,user178,US,1,0
EVT-726237592,HOST-071,2025-02-07 19:04:40,10.101.119.221,145.123.19.176,443,https,38945,23015,1904.8973752884847,chrome.exe,user163,DE,0,0
EVT-550732626,HOST-116,2025-02-03 14:41:24,10.114.159.233,58.131.34.42,8443,https,453,50836,1272.3877246118886,chrome.exe,user018,KP,1,0
EVT-680687208,HOST-008,2025-02-01 10:03:07,10.87.149.245,105.27.107.119,8443,https,38820,2179,983.8951425332529,excel.exe,user055,IN,0,0
EVT-146711426,HOST-133,2025-02-05 17:57:00,10.241.242.88,50.122.206.140,53,dns,39666,51440,1975.779660449315,slack.exe,user048,DE,1,0
EVT-687326960,HOST-050,2025-02-02 03:23:58,10.175.121.167,97.42.151.213,995,tcp,25822,4737,748.3538423899762,excel.exe,user118,US,1,0
EVT-699258682,HOST-052,2025-02-05 07:22:21,192.168.95.211,57.190.215.49,30861,tcp,14797,31599,,word.exe,user043,RU,1,0
EVT-607611831,HOST-003,2025-02-01 05:51:46,192.168.241.20,219.181.232.177,8443,https,44121,34979,1457.4587398257186,firefox.exe,user061,US,1,0
EVT-437581071,HOST-042,2025-02-02 04:12:05,192.168.86.17,74.222.188.175,8443,https,40940,12636,299.52384212783403,zoom.exe,user039,IN,0,0
EVT-802255596,HOST-071,2025-02-05 11:09:32,10.226.145.53,111.118.25.151,8080,tcp,6805,2307,64.52397579843256,rundll32.exe,user014,BR,0,1
EVT-667234734,HOST-094,2025-02-05 17:12:07,192.168.7.250,147.212.60.23,993,udp,865,25735,,onedrive.exe,user094,GB,1,0
EVT-486989963,HOST-116,2025-02-02 01:35:58,192.168.42.23,19.227.86.31,53,dns,1546,1025,64.23447915030935,meterpreter.exe,user065,NL,0,1
EVT-537257482,HOST-079,2025-02-02 07:28:59,10.10.14.195,55.126.134.153,443,https,410,33934,23.5830849071163,teams.exe,user103,US,1,0
EVT-891201381,HOST-016,2025-02-07 00:14:05,10.220.106.214,221.242.202.159,8080,tcp,1968,53153,248.09191908965292,word.exe,user044,CN,1,0
EVT-792329777,HOST-059,2025-02-01 01:00:00,192.168.238.231,159.198.248.164,8080,tcp,4507,378,52.846989998251004,unknown.bin,user059,US,0,1
EVT-864381448,HOST-111,2025-02-02 14:38:56,10.171.18.135,62.74.251.197,80,tcp,38809,37351,344.3143649374189,teams.exe,user182,GB,1,0
EVT-520148415,HOST-096,2025-02-07 18:59:32,10.244.249.134,102.122.122.101,995,tcp,36373,52286,982.8459757416548,firefox.exe,user164,GB,1,0
EVT-823677991,HOST-088,2025-02-04 19:59:10,192.168.222.189,193.25.253.76,995,tcp,44601,23807,306.42617502389237,chrome.exe,user055,IN,1,0
EVT-703184065,HOST-077,2025-02-01 04:32:00,10.70.1.162,52.98.243.233,443,https,31756,59026,324.8027043599299,slack.exe,user033,US,1,0
EVT-759141123,HOST-076,2025-02-07 05:56:54,10.155.3.200,74.92.42.176,42495,tcp,27854,53274,404.5219471038459,spotify.exe,user198,GB,1,0
EVT-671398546,HOST-149,2025-02-03 09:24:49,10.160.230.92,62.76.173.134,53,dns,9127,35847,1238.9617853586958,zoom.exe,user139,US,1,0
EVT-195724971,HOST-090,2025-02-06 00:09:41,10.37.149.238,152.91.112.142,8443,https,35032,29294,27.27108582218188,slack.exe,user100,GB,1,0
EVT-415177733,HOST-090,2025-02-05 11:06:06,192.168.44.110,123.13.216.191,443,https,5680,1921,58.67325841120364,powershell.exe,user142,CA,0,1
EVT-950764628,HOST-051,2025-02-03 13:39:36,10.74.244.64,117.116.222.79,8443,https,17834,11477,1106.347008238035,teams.exe,user045,RU,1,0
EVT-343624467,HOST-074,2025-02-03 14:13:22,10.140.143.191,91.51.49.113,8443,https,34837,52861,2739.331016629532,excel.exe,user087,NL,0,0
EVT-851644166,HOST-107,2025-02-04 20:25:46,192.168.162.158,80.58.154.11,30371,tcp,1595,2743,62.15854310301539,meterpreter.exe,user080,RU,0,1
EVT-861698481,HOST-129,2025-02-03 16:02:35,10.197.173.13,120.186.237.202,53,dns,26092,55408,1328.3928561441298,slack.exe,user147,IN,1,0
EVT-789869685,HOST-117,2025-02-02 05:14:01,192.168.51.43,181.227.170.128,443,https,3337,3354,43.43041872377712,firefox.exe,user038,UA,1,1
EVT-668282720,HOST-100,2025-02-06 01:25:05,10.240.91.10,184.43.218.228,993,udp,14588,15343,69.97510831160595,firefox.exe,user100,US,1,0
EVT-666256641,HOST-117,2025-02-05 17:16:53,10.173.32.147,178.143.185.76,53,dns,43804,34809,294.3214433113453,word.exe,user170,US,1,0
EVT-537315256,HOST-005,2025-02-05 05:09:42,10.86.135.223,20.230.200.105,8443,https,49265,18232,405.59118527333516,word.exe,user040,GB,1,0
EVT-422405665,HOST-041,2025-02-06 04:35:37,10.95.252.82,115.155.216.14,995,tcp,5805,24102,1267.6973622515493,chrome.exe,user025,NG,0,0
EVT-450867586,HOST-037,2025-02-04 15:05:14,192.168.160.28,94.20.240.246,995,tcp,25588,27884,,chrome.exe,user167,VN,0,0
EVT-257207861,HOST-099,2025-02-07 11:57:42,192.168.177.217,210.198.50.88,8080,tcp,3946,369,58.29199211870555,cmd.exe,user178,BR,0,1
EVT-799240238,HOST-114,2025-02-07 04:54:04,192.168.49.184,99.13.201.39,8080,tcp,5548,1672,70.18189700507449,spotify.exe,user088,HK,0,1
EVT-719210864,HOST-023,2025-02-07 20:49:47,10.141.138.139,63.157.98.156,8080,tcp,18710,37609,554.5744611915579,teams.exe,user010,GB,1,0
EVT-248534965,HOST-029,2025-02-01 18:09:47,192.168.254.51,64.123.147.215,53,dns,33206,56514,89.32443503199553,zoom.exe,user110,IN,1,0
EVT-990253798,HOST-075,2025-02-01 17:07:46,10.229.22.171,52.135.168.29,8443,https,19576,15164,1434.6819008235852,word.exe,user061,IN,1,0
EVT-466840167,HOST-146,2025-02-04 06:55:15,192.168.52.94,105.57.166.134,8080,tcp,2569,1152,52.39336081782733,outlook.exe,user120,FR,1,1
EVT-911800666,HOST-001,2025-02-05 20:20:52,10.41.184.63,67.226.50.121,8443,https,38677,24154,308.9417308586719,excel.exe,user029,US,1,0
EVT-863039341,HOST-132,2025-02-02 16:09:47,192.168.2.75,131.26.210.36,443,https,3615,1838,71.13383051441713,unknown.bin,user164,HK,0,1
EVT-832031007,HOST-030,2025-02-01 19:20:50,10.105.52.16,60.240.183.71,993,tcp,479,43408,246.63840855531117,slack.exe,user140,NG,1,0
EVT-480021299,HOST-041,2025-02-01 06:11:01,10.195.241.125,135.15.191.159,993,tcp,16887,20052,1495.861771509134,chrome.exe,user131,IN,1,0
EVT-575753505,HOST-095,2025-02-04 21:11:56,192.168.4.192,142.77.157.252,53,dns,38211,14572,2786.4272202746997,chrome.exe,user105,IN,1,0
EVT-495205398,HOST-110,2025-02-07 20:28:39,10.255.109.210,153.134.151.34,993,tcp,5188,28712,311.61366989444923,teams.exe,user045,US,1,0
EVT-566205884,HOST-132,2025-02-04 06:03:11,10.237.84.184,198.132.71.161,80,tcp,26839,5543,20.379158723545984,word.exe,user191,VN,1,0
EVT-135055748,HOST-001,2025-02-06 03:18:59,192.168.102.223,27.66.153.226,28991,tcp,7329,1659,45.09416972324073,sliver-client.exe,user054,UA,0,1
EVT-319191468,HOST-008,2025-02-01 08:41:48,10.105.66.245,22.73.71.193,443,https,34906,42683,,slack.exe,user075,NL,1,0
EVT-730674360,HOST-072,2025-02-05 18:17:52,10.51.70.57,108.142.225.208,7198,udp,33826,9266,732.7404937480704,zoom.exe,user189,US,1,0
EVT-807799946,HOST-084,2025-02-03 19:36:32,10.115.194.111,120.5.12.233,80,tcp,25487,24429,55.41949621662701,slack.exe,user009,UA,1,0
EVT-901266410,HOST-040,2025-02-01 04:26:51,10.37.6.86,172.37.2.167,8080,tcp,20691,16706,,spotify.exe,user026,US,1,0
EVT-177727637,HOST-096,2025-02-02 13:58:19,10.137.33.174,59.101.186.10,443,https,39546,7500,57.077031711846764,outlook.exe,user155,US,1,0
EVT-511330095,HOST-040,2025-02-06 13:14:59,192.168.67.213,107.6.183.60,443,https,6399,2807,55.66172798783938,meterpreter.exe,user075,RU,1,1
EVT-311791648,HOST-140,2025-02-05 19:03:20,192.168.211.227,141.22.143.106,53,dns,5085,381,50.35171930322926,chrome.exe,user118,US,0,1
EVT-990849727,HOST-027,2025-02-06 15:58:50,10.116.100.23,150.6.144.245,53,dns,21002,32854,301.0340793833175,onedrive.exe,user118,US,1,0
EVT-920135909,HOST-099,2025-02-03 10:52:30,10.254.8.131,126.209.8.54,993,udp,17324,33640,38.14046306356154,teams.exe,user168,GB,1,0
EVT-451521408,HOST-080,2025-02-07 12:02:59,10.224.133.30,136.28.214.217,995,tcp,31502,3986,2219.3707363990643,slack.exe,user126,IN,1,0
EVT-557319716,HOST-016,2025-02-07 10:32:12,192.168.160.84,45.47.216.162,443,https,3960,1658,69.71671956984095,excel.exe,user087,KP,0,1
EVT-559202760,HOST-091,2025-02-03 13:44:31,10.114.117.122,109.203.52.182,8080,tcp,44975,7256,719.8237787769064,outlook.exe,user112,CA,1,0
EVT-135826494,HOST-023,2025-02-02 10:52:09,10.183.22.158,126.110.3.27,8080,tcp,22250,47477,194.21013139351717,spotify.exe,user150,DE,1,0
EVT-914863631,HOST-081,2025-02-07 17:34:59,192.168.225.201,27.114.134.93,443,https,2395,3621,37.21881884929347,zoom.exe,user077,US,0,1
EVT-482516334,HOST-096,2025-02-03 10:46:14,192.168.219.253,217.168.64.118,443,https,4647,2489,52.46201348792469,zoom.exe,user035,NL,1,1
EVT-267258805,HOST-011,2025-02-04 11:20:59,10.96.233.86,145.159.32.123,80,tcp,48140,1910,182.84806767489556,teams.exe,user099,JP,1,0
EVT-779856764,HOST-033,2025-02-07 12:32:41,10.253.246.143,163.105.28.223,80,tcp,45681,1581,590.768904635468,zoom.exe,svc_antivirus,IR,1,0
EVT-299325962,HOST-045,2025-02-02 21:12:02,10.81.81.18,124.223.168.86,995,tcp,29582,23594,80.5013714568438,teams.exe,user023,US,1,0
EVT-684659872,HOST-140,2025-02-07 04:37:34,10.3.107.29,209.58.91.221,53,dns,36177,51714,176.02115503037078,regsvr32.exe,user036,CA,1,0
EVT-505819595,HOST-034,2025-02-02 03:00:32,10.213.245.246,12.54.195.216,993,tcp,29011,6698,192.86745282265883,spotify.exe,svc_antivirus,FR,0,0
EVT-483555161,HOST-139,2025-02-03 01:15:09,10.238.115.239,215.131.80.164,32929,udp,9884,35136,611.7076493255188,chrome.exe,user169,IN,1,0
EVT-706513934,HOST-081,2025-02-03 17:14:38,10.167.221.239,55.223.159.79,995,tcp,47052,34356,1558.8210943483311,slack.exe,user024,RU,1,0
EVT-225204127,HOST-143,2025-02-04 09:09:19,10.162.165.67,199.229.69.26,53,dns,37018,57796,350.02582273048824,onedrive.exe,user044,IN,0,0
EVT-982442737,HOST-125,2025-02-02 16:51:21,10.89.237.166,24.190.142.61,8443,https,21021,17895,380.4541558206372,onedrive.exe,user141,IN,1,0
EVT-480467833,HOST-044,2025-02-07 04:27:44,10.92.2.59,77.0.178.155,443,https,5369,1346,61.6802558664675,mshta.exe,user159,DE,1,1
EVT-150447470,HOST-084,2025-02-05 15:40:25,192.168.180.174,132.186.87.55,48350,tcp,4068,2805,72.66364586289188,powershell.exe,user149,TR,0,1
EVT-179388454,HOST-108,2025-02-05 16:39:59,10.219.205.124,151.41.227.230,80,tcp,21592,24785,333.6081415679899,teams.exe,user175,JP,1,0
EVT-736130715,HOST-012,2025-02-06 02:56:12,192.168.50.238,14.222.163.102,19343,tcp,41423,10338,,excel.exe,user103,CA,1,0
EVT-667953415,HOST-100,2025-02-05 11:03:46,10.80.188.95,87.29.51.72,995,udp,10910,39793,332.6755103895088,word.exe,user178,CA,1,0
EVT-363926857,HOST-069,2025-02-05 12:07:49,10.48.49.164,190.32.230.159,53,dns,26064,57604,642.8557299959688,firefox.exe,user121,IN,1,0
EVT-841702352,HOST-006,2025-02-05 14:58:25,192.168.231.168,49.131.127.40,53,dns,3850,2681,75.2436744159231,wscript.exe,user097,UA,1,1
EVT-993568660,HOST-131,2025-02-06 01:03:13,10.123.232.201,212.138.184.212,443,https,35690,6115,453.5440564917404,excel.exe,user130,RU,1,0
EVT-156054714,HOST-040,2025-02-07 10:43:29,10.141.0.14,162.86.88.140,80,tcp,19983,47480,602.1954817161503,slack.exe,user088,NL,0,0
EVT-468468200,HOST-132,2025-02-02 09:01:22,10.172.129.118,218.123.5.235,8080,tcp,9683,42041,1731.0195731634788,word.exe,user124,BR,1,0
EVT-446942938,HOST-032,2025-02-04 14:53:06,10.206.97.115,203.182.144.218,993,tcp,27776,38599,,outlook.exe,user170,US,0,0
EVT-426625031,HOST-082,2025-02-02 06:57:54,10.93.227.58,59.169.130.21,53,dns,28587,27909,88.37364993739115,spotify.exe,user195,JP,0,0
EVT-977420054,HOST-056,2025-02-02 06:32:20,10.42.81.205,211.182.185.229,993,udp,15140,47741,106.64107471522287,word.exe,user118,FR,1,0
EVT-384853105,HOST-134,2025-02-07 15:34:02,10.216.184.212,116.60.188.12,8080,tcp,46977,34229,1436.9097725421332,spotify.exe,user002,CA,1,0
EVT-322197145,HOST-143,2025-02-04 07:25:03,10.195.29.21,66.143.176.202,443,https,3796,5735,393.2897990872318,chrome.exe,user127,CN,1,0
EVT-262584422,HOST-116,2025-02-05 22:18:28,10.136.54.174,200.32.129.93,8080,tcp,16662,7813,1.2093120955690693,spotify.exe,user052,US,1,0
EVT-611519626,HOST-127,2025-02-06 02:27:11,10.10.252.219,111.62.1.88,80,tcp,12519,43464,183.08760243395668,slack.exe,user048,GB,1,0
EVT-904754357,HOST-116,2025-02-01 05:19:58,10.119.98.74,157.249.151.206,8080,tcp,46280,24385,640.7986515086861,chrome.exe,user179,IN,1,0
EVT-593376256,HOST-045,2025-02-04 10:40:42,10.158.196.161,140.10.243.70,443,https,12320,34738,743.0015529725301,slack.exe,user091,US,0,0
EVT-565328281,HOST-139,2025-02-02 06:17:26,10.219.247.159,74.119.233.231,993,udp,11053,48349,624.3108807138623,chrome.exe,user161,US,1,0
EVT-867141874,HOST-080,2025-02-03 04:37:41,10.130.247.5,220.126.20.11,56333,udp,29558,16491,1673.8988771174777,firefox.exe,user075,US,1,0
EVT-683740124,HOST-052,2025-02-02 07:37:16,10.118.5.208,188.59.223.43,443,https,13065,53569,223.34398448279538,teams.exe,user124,US,1,0
EVT-184827233,HOST-029,2025-02-05 15:56:36,10.97.59.191,123.12.36.91,53,dns,14143,14351,2459.0916402803823,word.exe,user136,FR,1,0
EVT-137280730,HOST-107,2025-02-01 22:10:41,10.106.182.69,133.32.20.73,993,tcp,12288,26904,504.4514425300877,spotify.exe,user182,NL,1,0
EVT-167490904,HOST-042,2025-02-04 03:38:18,10.4.237.80,25.187.6.222,8443,https,26712,17331,183.19949185620393,regsvr32.exe,user040,KP,0,0
EVT-732364999,HOST-098,2025-02-03 03:22:06,192.168.250.196,166.151.130.230,443,https,275,3593,46.96204952301121,regsvr32.exe,user114,TR,0,1
EVT-217659281,HOST-010,2025-02-07 17:45:13,192.168.184.204,204.142.45.107,443,https,7805,3456,46.57932310221038,regsvr32.exe,user083,RU,0,1
EVT-399502406,HOST-096,2025-02-06 12:23:02,10.92.26.19,217.37.159.147,53,dns,44498,20063,182.74977167097367,slack.exe,user095,US,1,0
EVT-763051981,HOST-097,2025-02-03 11:09:34,10.217.190.92,130.139.119.87,80,tcp,13354,16431,2466.401085320632,slack.exe,user173,NL,1,0
EVT-874203051,HOST-079,2025-02-03 01:17:25,10.101.69.159,223.46.218.104,50185,tcp,42256,43303,64.93454008584098,slack.exe,user028,NL,1,0
EVT-411580569,HOST-099,2025-02-06 00:32:16,192.168.207.33,181.79.53.86,8080,tcp,778,2869,70.7172454692203,regsvr32.exe,user111,KP,0,1
EVT-190791578,HOST-150,2025-02-05 10:06:09,192.168.140.254,118.243.67.62,443,https,7887,1387,67.41447783768574,outlook.exe,user079,DE,1,1
EVT-102485204,HOST-126,2025-02-04 21:15:07,10.48.47.54,181.114.132.177,993,tcp,33396,40380,274.70935827488216,teams.exe,user182,US,0,0
EVT-663367448,HOST-066,2025-02-01 12:07:32,10.150.216.221,44.7.35.29,443,https,49635,43613,49.811567811289194,zoom.exe,user044,US,1,0
EVT-593856502,HOST-131,2025-02-01 13:01:51,10.205.253.17,154.152.117.74,8443,https,34029,30762,1047.9405660824768,teams.exe,user048,US,1,0
EVT-536716822,HOST-144,2025-02-05 10:54:19,192.168.129.223,142.47.152.28,8080,tcp,1422,575,78.87869565493153,word.exe,user019,TR,0,1
EVT-643681069,HOST-025,2025-02-04 06:55:09,192.168.208.11,116.1.158.115,80,tcp,753,2291,58.48442391694709,onedrive.exe,user090,HK,0,1
EVT-317981914,HOST-054,2025-02-06 19:21:55,10.57.15.173,148.171.119.172,80,tcp,43477,33203,277.2996326248773,teams.exe,user003,JP,1,0
EVT-607064814,HOST-112,2025-02-01 04:53:58,10.188.69.92,192.162.25.132,8080,tcp,6803,507,65.74378067374896,teams.exe,user102,RU,0,1
EVT-326602437,HOST-078,2025-02-02 07:15:43,10.143.32.118,132.55.65.183,49222,tcp,23816,14894,402.49105466133625,firefox.exe,user046,FR,1,0
EVT-321362739,HOST-021,2025-02-06 12:41:30,10.167.72.28,91.189.18.146,993,tcp,29557,10721,315.94872070603094,firefox.exe,user082,CA,0,0
EVT-989567840,HOST-071,2025-02-07 20:29:52,192.168.96.173,100.46.241.93,32859,tcp,41396,17977,667.3728820639034,teams.exe,user123,US,0,0
EVT-790751872,HOST-057,2025-02-06 03:24:03,10.73.110.159,132.128.148.232,80,tcp,47956,29718,1173.809770860439,firefox.exe,user139,US,1,0
EVT-668491333,HOST-111,2025-02-01 02:08:34,10.163.82.82,134.142.81.154,8443,https,35255,2915,930.626593443811,onedrive.exe,user013,GB,1,0
